Angle, TimePerStep, Intensity
17.265224228, 10.160, 59.0
17.273579863, 10.160, 57.0
17.281935497, 10.160, 57.0
17.290291132, 10.160, 53.0
17.298646766, 10.160, 68.0
17.307002401, 10.160, 66.0
17.315358036, 10.160, 57.0
17.323713670, 10.160, 73.0
17.332069305, 10.160, 49.0
17.340424939, 10.160, 67.0
17.348780574, 10.160, 50.0
17.357136208, 10.160, 64.0
17.365491843, 10.160, 51.0
17.373847477, 10.160, 53.0
17.382203112, 10.160, 47.0
17.390558746, 10.160, 66.0
17.398914381, 10.160, 69.0
17.407270015, 10.160, 64.0
17.415625650, 10.160, 73.0
17.423981284, 10.160, 49.0
17.432336919, 10.160, 61.0
17.440692554, 10.160, 53.0
17.449048188, 10.160, 69.0
17.457403823, 10.160, 66.0
17.465759457, 10.160, 56.0
17.474115092, 10.160, 59.0
17.482470726, 10.160, 61.0
17.490826361, 10.160, 58.0
17.499181995, 10.160, 48.0
17.507537630, 10.160, 43.0
17.515893264, 10.160, 73.0
17.524248899, 10.160, 71.0
17.532604533, 10.160, 50.0
17.540960168, 10.160, 38.0
17.549315802, 10.160, 50.0
17.557671437, 10.160, 59.0
17.566027071, 10.160, 65.0
17.574382706, 10.160, 53.0
17.582738341, 10.160, 57.0
17.591093975, 10.160, 61.0
17.599449610, 10.160, 65.0
17.607805244, 10.160, 54.0
17.616160879, 10.160, 60.0
17.624516513, 10.160, 65.0
17.632872148, 10.160, 47.0
17.641227782, 10.160, 76.0
17.649583417, 10.160, 53.0
17.657939051, 10.160, 57.0
17.666294686, 10.160, 58.0
17.674650320, 10.160, 65.0
17.683005955, 10.160, 55.0
17.691361589, 10.160, 60.0
17.699717224, 10.160, 63.0
17.708072859, 10.160, 63.0
17.716428493, 10.160, 59.0
17.724784128, 10.160, 70.0
17.733139762, 10.160, 55.0
17.741495397, 10.160, 68.0
17.749851031, 10.160, 64.0
17.758206666, 10.160, 58.0
17.766562300, 10.160, 64.0
17.774917935, 10.160, 57.0
17.783273569, 10.160, 73.0
17.791629204, 10.160, 51.0
17.799984838, 10.160, 66.0
17.808340473, 10.160, 64.0
17.816696107, 10.160, 59.0
17.825051742, 10.160, 70.0
17.833407377, 10.160, 75.0
17.841763011, 10.160, 71.0
17.850118646, 10.160, 74.0
17.858474280, 10.160, 53.0
17.866829915, 10.160, 60.0
17.875185549, 10.160, 54.0
17.883541184, 10.160, 47.0
17.891896818, 10.160, 33.0
17.900252453, 10.160, 56.0
17.908608087, 10.160, 50.0
17.916963722, 10.160, 65.0
17.925319356, 10.160, 59.0
17.933674991, 10.160, 53.0
17.942030625, 10.160, 54.0
17.950386260, 10.160, 56.0
17.958741894, 10.160, 49.0
17.967097529, 10.160, 68.0
17.975453164, 10.160, 64.0
17.983808798, 10.160, 61.0
17.992164433, 10.160, 65.0
18.000520067, 10.160, 77.0
18.008875702, 10.160, 55.0
18.017231336, 10.160, 70.0
18.025586971, 10.160, 81.0
18.033942605, 10.160, 61.0
18.042298240, 10.160, 79.0
18.050653874, 10.160, 66.0
18.059009509, 10.160, 54.0
18.067365143, 10.160, 75.0
18.075720778, 10.160, 58.0
18.084076412, 10.160, 63.0
18.092432047, 10.160, 61.0
18.100787682, 10.160, 69.0
18.109143316, 10.160, 47.0
18.117498951, 10.160, 63.0
18.125854585, 10.160, 61.0
18.134210220, 10.160, 67.0
18.142565854, 10.160, 54.0
18.150921489, 10.160, 60.0
18.159277123, 10.160, 57.0
18.167632758, 10.160, 64.0
18.175988392, 10.160, 59.0
18.184344027, 10.160, 56.0
18.192699661, 10.160, 79.0
18.201055296, 10.160, 49.0
18.209410930, 10.160, 59.0
18.217766565, 10.160, 71.0
18.226122200, 10.160, 66.0
18.234477834, 10.160, 53.0
18.242833469, 10.160, 75.0
18.251189103, 10.160, 58.0
18.259544738, 10.160, 66.0
18.267900372, 10.160, 74.0
18.276256007, 10.160, 70.0
18.284611641, 10.160, 69.0
18.292967276, 10.160, 68.0
18.301322910, 10.160, 76.0
18.309678545, 10.160, 53.0
18.318034179, 10.160, 54.0
18.326389814, 10.160, 51.0
18.334745448, 10.160, 50.0
18.343101083, 10.160, 53.0
18.351456718, 10.160, 51.0
18.359812352, 10.160, 63.0
18.368167987, 10.160, 68.0
18.376523621, 10.160, 59.0
18.384879256, 10.160, 51.0
18.393234890, 10.160, 55.0
18.401590525, 10.160, 45.0
18.409946159, 10.160, 56.0
18.418301794, 10.160, 70.0
18.426657428, 10.160, 66.0
18.435013063, 10.160, 44.0
18.443368697, 10.160, 65.0
18.451724332, 10.160, 68.0
18.460079966, 10.160, 65.0
18.468435601, 10.160, 59.0
18.476791235, 10.160, 64.0
18.485146870, 10.160, 78.0
18.493502505, 10.160, 66.0
18.501858139, 10.160, 66.0
18.510213774, 10.160, 70.0
18.518569408, 10.160, 59.0
18.526925043, 10.160, 65.0
18.535280677, 10.160, 57.0
18.543636312, 10.160, 64.0
18.551991946, 10.160, 73.0
18.560347581, 10.160, 70.0
18.568703215, 10.160, 53.0
18.577058850, 10.160, 61.0
18.585414484, 10.160, 40.0
18.593770119, 10.160, 54.0
18.602125753, 10.160, 69.0
18.610481388, 10.160, 60.0
18.618837023, 10.160, 64.0
18.627192657, 10.160, 58.0
18.635548292, 10.160, 54.0
18.643903926, 10.160, 69.0
18.652259561, 10.160, 65.0
18.660615195, 10.160, 60.0
18.668970830, 10.160, 73.0
18.677326464, 10.160, 55.0
18.685682099, 10.160, 56.0
18.694037733, 10.160, 75.0
18.702393368, 10.160, 61.0
18.710749002, 10.160, 77.0
18.719104637, 10.160, 55.0
18.727460271, 10.160, 43.0
18.735815906, 10.160, 58.0
18.744171541, 10.160, 59.0
18.752527175, 10.160, 57.0
18.760882810, 10.160, 55.0
18.769238444, 10.160, 89.0
18.777594079, 10.160, 64.0
18.785949713, 10.160, 65.0
18.794305348, 10.160, 51.0
18.802660982, 10.160, 54.0
18.811016617, 10.160, 64.0
18.819372251, 10.160, 67.0
18.827727886, 10.160, 76.0
18.836083520, 10.160, 65.0
18.844439155, 10.160, 63.0
18.852794789, 10.160, 58.0
18.861150424, 10.160, 68.0
18.869506058, 10.160, 65.0
18.877861693, 10.160, 68.0
18.886217328, 10.160, 67.0
18.894572962, 10.160, 73.0
18.902928597, 10.160, 63.0
18.911284231, 10.160, 59.0
18.919639866, 10.160, 59.0
18.927995500, 10.160, 61.0
18.936351135, 10.160, 61.0
18.944706769, 10.160, 77.0
18.953062404, 10.160, 75.0
18.961418038, 10.160, 58.0
18.969773673, 10.160, 59.0
18.978129307, 10.160, 66.0
18.986484942, 10.160, 43.0
18.994840576, 10.160, 60.0
19.003196211, 10.160, 61.0
19.011551846, 10.160, 76.0
19.019907480, 10.160, 68.0
19.028263115, 10.160, 78.0
19.036618749, 10.160, 66.0
19.044974384, 10.160, 66.0
19.053330018, 10.160, 69.0
19.061685653, 10.160, 68.0
19.070041287, 10.160, 75.0
19.078396922, 10.160, 53.0
19.086752556, 10.160, 65.0
19.095108191, 10.160, 66.0
19.103463825, 10.160, 74.0
19.111819460, 10.160, 61.0
19.120175094, 10.160, 65.0
19.128530729, 10.160, 64.0
19.136886364, 10.160, 81.0
19.145241998, 10.160, 53.0
19.153597633, 10.160, 59.0
19.161953267, 10.160, 87.0
19.170308902, 10.160, 67.0
19.178664536, 10.160, 66.0
19.187020171, 10.160, 63.0
19.195375805, 10.160, 73.0
19.203731440, 10.160, 69.0
19.212087074, 10.160, 65.0
19.220442709, 10.160, 56.0
19.228798343, 10.160, 75.0
19.237153978, 10.160, 56.0
19.245509612, 10.160, 66.0
19.253865247, 10.160, 69.0
19.262220881, 10.160, 70.0
19.270576516, 10.160, 61.0
19.278932151, 10.160, 61.0
19.287287785, 10.160, 71.0
19.295643420, 10.160, 84.0
19.303999054, 10.160, 64.0
19.312354689, 10.160, 73.0
19.320710323, 10.160, 65.0
19.329065958, 10.160, 63.0
19.337421592, 10.160, 66.0
19.345777227, 10.160, 80.0
19.354132861, 10.160, 54.0
19.362488496, 10.160, 64.0
19.370844130, 10.160, 71.0
19.379199765, 10.160, 75.0
19.387555399, 10.160, 60.0
19.395911034, 10.160, 86.0
19.404266669, 10.160, 85.0
19.412622303, 10.160, 66.0
19.420977938, 10.160, 71.0
19.429333572, 10.160, 50.0
19.437689207, 10.160, 70.0
19.446044841, 10.160, 60.0
19.454400476, 10.160, 76.0
19.462756110, 10.160, 55.0
19.471111745, 10.160, 58.0
19.479467379, 10.160, 54.0
19.487823014, 10.160, 55.0
19.496178648, 10.160, 68.0
19.504534283, 10.160, 80.0
19.512889917, 10.160, 66.0
19.521245552, 10.160, 73.0
19.529601187, 10.160, 61.0
19.537956821, 10.160, 77.0
19.546312456, 10.160, 75.0
19.554668090, 10.160, 63.0
19.563023725, 10.160, 66.0
19.571379359, 10.160, 80.0
19.579734994, 10.160, 64.0
19.588090628, 10.160, 58.0
19.596446263, 10.160, 49.0
19.604801897, 10.160, 77.0
19.613157532, 10.160, 60.0
19.621513166, 10.160, 67.0
19.629868801, 10.160, 78.0
19.638224435, 10.160, 56.0
19.646580070, 10.160, 71.0
19.654935704, 10.160, 77.0
19.663291339, 10.160, 74.0
19.671646974, 10.160, 78.0
19.680002608, 10.160, 53.0
19.688358243, 10.160, 55.0
19.696713877, 10.160, 60.0
19.705069512, 10.160, 74.0
19.713425146, 10.160, 59.0
19.721780781, 10.160, 70.0
19.730136415, 10.160, 71.0
19.738492050, 10.160, 66.0
19.746847684, 10.160, 68.0
19.755203319, 10.160, 51.0
19.763558953, 10.160, 71.0
19.771914588, 10.160, 81.0
19.780270222, 10.160, 60.0
19.788625857, 10.160, 68.0
19.796981492, 10.160, 56.0
19.805337126, 10.160, 76.0
19.813692761, 10.160, 74.0
19.822048395, 10.160, 68.0
19.830404030, 10.160, 58.0
19.838759664, 10.160, 80.0
19.847115299, 10.160, 66.0
19.855470933, 10.160, 77.0
19.863826568, 10.160, 65.0
19.872182202, 10.160, 70.0
19.880537837, 10.160, 57.0
19.888893471, 10.160, 60.0
19.897249106, 10.160, 61.0
19.905604740, 10.160, 78.0
19.913960375, 10.160, 65.0
19.922316010, 10.160, 76.0
19.930671644, 10.160, 69.0
19.939027279, 10.160, 51.0
19.947382913, 10.160, 65.0
19.955738548, 10.160, 59.0
19.964094182, 10.160, 56.0
19.972449817, 10.160, 57.0
19.980805451, 10.160, 76.0
19.989161086, 10.160, 63.0
19.997516720, 10.160, 81.0
20.005872355, 10.160, 65.0
20.014227989, 10.160, 67.0
20.022583624, 10.160, 97.0
20.030939258, 10.160, 67.0
20.039294893, 10.160, 66.0
20.047650528, 10.160, 75.0
20.056006162, 10.160, 68.0
20.064361797, 10.160, 64.0
20.072717431, 10.160, 54.0
20.081073066, 10.160, 79.0
20.089428700, 10.160, 63.0
20.097784335, 10.160, 79.0
20.106139969, 10.160, 86.0
20.114495604, 10.160, 57.0
20.122851238, 10.160, 77.0
20.131206873, 10.160, 67.0
20.139562507, 10.160, 74.0
20.147918142, 10.160, 58.0
20.156273776, 10.160, 65.0
20.164629411, 10.160, 81.0
20.172985045, 10.160, 67.0
20.181340680, 10.160, 80.0
20.189696315, 10.160, 67.0
20.198051949, 10.160, 66.0
20.206407584, 10.160, 63.0
20.214763218, 10.160, 60.0
20.223118853, 10.160, 73.0
20.231474487, 10.160, 60.0
20.239830122, 10.160, 70.0
20.248185756, 10.160, 70.0
20.256541391, 10.160, 50.0
20.264897025, 10.160, 68.0
20.273252660, 10.160, 101.0
20.281608294, 10.160, 69.0
20.289963929, 10.160, 75.0
20.298319563, 10.160, 66.0
20.306675198, 10.160, 78.0
20.315030833, 10.160, 61.0
20.323386467, 10.160, 71.0
20.331742102, 10.160, 85.0
20.340097736, 10.160, 76.0
20.348453371, 10.160, 84.0
20.356809005, 10.160, 76.0
20.365164640, 10.160, 67.0
20.373520274, 10.160, 63.0
20.381875909, 10.160, 69.0
20.390231543, 10.160, 77.0
20.398587178, 10.160, 71.0
20.406942812, 10.160, 82.0
20.415298447, 10.160, 63.0
20.423654081, 10.160, 73.0
20.432009716, 10.160, 81.0
20.440365351, 10.160, 73.0
20.448720985, 10.160, 90.0
20.457076620, 10.160, 87.0
20.465432254, 10.160, 80.0
20.473787889, 10.160, 78.0
20.482143523, 10.160, 77.0
20.490499158, 10.160, 88.0
20.498854792, 10.160, 80.0
20.507210427, 10.160, 78.0
20.515566061, 10.160, 74.0
20.523921696, 10.160, 74.0
20.532277330, 10.160, 90.0
20.540632965, 10.160, 94.0
20.548988599, 10.160, 74.0
20.557344234, 10.160, 71.0
20.565699868, 10.160, 69.0
20.574055503, 10.160, 79.0
20.582411138, 10.160, 101.0
20.590766772, 10.160, 73.0
20.599122407, 10.160, 92.0
20.607478041, 10.160, 82.0
20.615833676, 10.160, 82.0
20.624189310, 10.160, 81.0
20.632544945, 10.160, 94.0
20.640900579, 10.160, 84.0
20.649256214, 10.160, 94.0
20.657611848, 10.160, 103.0
20.665967483, 10.160, 97.0
20.674323117, 10.160, 89.0
20.682678752, 10.160, 87.0
20.691034386, 10.160, 80.0
20.699390021, 10.160, 98.0
20.707745656, 10.160, 86.0
20.716101290, 10.160, 91.0
20.724456925, 10.160, 99.0
20.732812559, 10.160, 103.0
20.741168194, 10.160, 84.0
20.749523828, 10.160, 109.0
20.757879463, 10.160, 109.0
20.766235097, 10.160, 94.0
20.774590732, 10.160, 95.0
20.782946366, 10.160, 79.0
20.791302001, 10.160, 69.0
20.799657635, 10.160, 117.0
20.808013270, 10.160, 100.0
20.816368904, 10.160, 98.0
20.824724539, 10.160, 84.0
20.833080174, 10.160, 90.0
20.841435808, 10.160, 105.0
20.849791443, 10.160, 96.0
20.858147077, 10.160, 105.0
20.866502712, 10.160, 105.0
20.874858346, 10.160, 118.0
20.883213981, 10.160, 111.0
20.891569615, 10.160, 102.0
20.899925250, 10.160, 91.0
20.908280884, 10.160, 99.0
20.916636519, 10.160, 96.0
20.924992153, 10.160, 108.0
20.933347788, 10.160, 118.0
20.941703422, 10.160, 105.0
20.950059057, 10.160, 119.0
20.958414691, 10.160, 116.0
20.966770326, 10.160, 108.0
20.975125961, 10.160, 95.0
20.983481595, 10.160, 110.0
20.991837230, 10.160, 120.0
21.000192864, 10.160, 138.0
21.008548499, 10.160, 122.0
21.016904133, 10.160, 118.0
21.025259768, 10.160, 130.0
21.033615402, 10.160, 115.0
21.041971037, 10.160, 124.0
21.050326671, 10.160, 121.0
21.058682306, 10.160, 108.0
21.067037940, 10.160, 133.0
21.075393575, 10.160, 105.0
21.083749209, 10.160, 113.0
21.092104844, 10.160, 122.0
21.100460479, 10.160, 117.0
21.108816113, 10.160, 115.0
21.117171748, 10.160, 152.0
21.125527382, 10.160, 133.0
21.133883017, 10.160, 154.0
21.142238651, 10.160, 124.0
21.150594286, 10.160, 131.0
21.158949920, 10.160, 117.0
21.167305555, 10.160, 138.0
21.175661189, 10.160, 148.0
21.184016824, 10.160, 150.0
21.192372458, 10.160, 140.0
21.200728093, 10.160, 134.0
21.209083727, 10.160, 124.0
21.217439362, 10.160, 136.0
21.225794997, 10.160, 153.0
21.234150631, 10.160, 118.0
21.242506266, 10.160, 123.0
21.250861900, 10.160, 109.0
21.259217535, 10.160, 122.0
21.267573169, 10.160, 102.0
21.275928804, 10.160, 94.0
21.284284438, 10.160, 136.0
21.292640073, 10.160, 105.0
21.300995707, 10.160, 127.0
21.309351342, 10.160, 113.0
21.317706976, 10.160, 107.0
21.326062611, 10.160, 112.0
21.334418245, 10.160, 126.0
21.342773880, 10.160, 123.0
21.351129515, 10.160, 105.0
21.359485149, 10.160, 102.0
21.367840784, 10.160, 103.0
21.376196418, 10.160, 118.0
21.384552053, 10.160, 130.0
21.392907687, 10.160, 110.0
21.401263322, 10.160, 115.0
21.409618956, 10.160, 106.0
21.417974591, 10.160, 115.0
21.426330225, 10.160, 132.0
21.434685860, 10.160, 103.0
21.443041494, 10.160, 124.0
21.451397129, 10.160, 106.0
21.459752763, 10.160, 118.0
21.468108398, 10.160, 130.0
21.476464032, 10.160, 120.0
21.484819667, 10.160, 128.0
21.493175302, 10.160, 105.0
21.501530936, 10.160, 130.0
21.509886571, 10.160, 113.0
21.518242205, 10.160, 103.0
21.526597840, 10.160, 118.0
21.534953474, 10.160, 120.0
21.543309109, 10.160, 106.0
21.551664743, 10.160, 109.0
21.560020378, 10.160, 129.0
21.568376012, 10.160, 117.0
21.576731647, 10.160, 128.0
21.585087281, 10.160, 121.0
21.593442916, 10.160, 111.0
21.601798550, 10.160, 128.0
21.610154185, 10.160, 123.0
21.618509820, 10.160, 112.0
21.626865454, 10.160, 105.0
21.635221089, 10.160, 122.0
21.643576723, 10.160, 101.0
21.651932358, 10.160, 138.0
21.660287992, 10.160, 107.0
21.668643627, 10.160, 124.0
21.676999261, 10.160, 102.0
21.685354896, 10.160, 129.0
21.693710530, 10.160, 120.0
21.702066165, 10.160, 105.0
21.710421799, 10.160, 126.0
21.718777434, 10.160, 121.0
21.727133068, 10.160, 105.0
21.735488703, 10.160, 109.0
21.743844338, 10.160, 120.0
21.752199972, 10.160, 107.0
21.760555607, 10.160, 102.0
21.768911241, 10.160, 106.0
21.777266876, 10.160, 117.0
21.785622510, 10.160, 111.0
21.793978145, 10.160, 108.0
21.802333779, 10.160, 106.0
21.810689414, 10.160, 121.0
21.819045048, 10.160, 122.0
21.827400683, 10.160, 136.0
21.835756317, 10.160, 118.0
21.844111952, 10.160, 132.0
21.852467586, 10.160, 115.0
21.860823221, 10.160, 101.0
21.869178855, 10.160, 110.0
21.877534490, 10.160, 116.0
21.885890125, 10.160, 150.0
21.894245759, 10.160, 112.0
21.902601394, 10.160, 111.0
21.910957028, 10.160, 139.0
21.919312663, 10.160, 122.0
21.927668297, 10.160, 123.0
21.936023932, 10.160, 113.0
21.944379566, 10.160, 113.0
21.952735201, 10.160, 138.0
21.961090835, 10.160, 113.0
21.969446470, 10.160, 124.0
21.977802104, 10.160, 142.0
21.986157739, 10.160, 98.0
21.994513373, 10.160, 126.0
22.002869008, 10.160, 143.0
22.011224643, 10.160, 118.0
22.019580277, 10.160, 130.0
22.027935912, 10.160, 138.0
22.036291546, 10.160, 127.0
22.044647181, 10.160, 120.0
22.053002815, 10.160, 126.0
22.061358450, 10.160, 132.0
22.069714084, 10.160, 136.0
22.078069719, 10.160, 127.0
22.086425353, 10.160, 158.0
22.094780988, 10.160, 160.0
22.103136622, 10.160, 146.0
22.111492257, 10.160, 149.0
22.119847891, 10.160, 129.0
22.128203526, 10.160, 151.0
22.136559161, 10.160, 142.0
22.144914795, 10.160, 149.0
22.153270430, 10.160, 129.0
22.161626064, 10.160, 149.0
22.169981699, 10.160, 127.0
22.178337333, 10.160, 171.0
22.186692968, 10.160, 152.0
22.195048602, 10.160, 150.0
22.203404237, 10.160, 174.0
22.211759871, 10.160, 154.0
22.220115506, 10.160, 139.0
22.228471140, 10.160, 164.0
22.236826775, 10.160, 181.0
22.245182409, 10.160, 161.0
22.253538044, 10.160, 192.0
22.261893678, 10.160, 159.0
22.270249313, 10.160, 181.0
22.278604948, 10.160, 171.0
22.286960582, 10.160, 163.0
22.295316217, 10.160, 186.0
22.303671851, 10.160, 152.0
22.312027486, 10.160, 186.0
22.320383120, 10.160, 159.0
22.328738755, 10.160, 192.0
22.337094389, 10.160, 158.0
22.345450024, 10.160, 185.0
22.353805658, 10.160, 202.0
22.362161293, 10.160, 176.0
22.370516927, 10.160, 202.0
22.378872562, 10.160, 214.0
22.387228196, 10.160, 201.0
22.395583831, 10.160, 195.0
22.403939466, 10.160, 236.0
22.412295100, 10.160, 230.0
22.420650735, 10.160, 214.0
22.429006369, 10.160, 214.0
22.437362004, 10.160, 219.0
22.445717638, 10.160, 211.0
22.454073273, 10.160, 221.0
22.462428907, 10.160, 245.0
22.470784542, 10.160, 240.0
22.479140176, 10.160, 233.0
22.487495811, 10.160, 235.0
22.495851445, 10.160, 249.0
22.504207080, 10.160, 248.0
22.512562714, 10.160, 227.0
22.520918349, 10.160, 273.0
22.529273984, 10.160, 253.0
22.537629618, 10.160, 251.0
22.545985253, 10.160, 241.0
22.554340887, 10.160, 237.0
22.562696522, 10.160, 247.0
22.571052156, 10.160, 248.0
22.579407791, 10.160, 237.0
22.587763425, 10.160, 277.0
22.596119060, 10.160, 263.0
22.604474694, 10.160, 263.0
22.612830329, 10.160, 244.0
22.621185963, 10.160, 231.0
22.629541598, 10.160, 269.0
22.637897232, 10.160, 237.0
22.646252867, 10.160, 225.0
22.654608501, 10.160, 245.0
22.662964136, 10.160, 287.0
22.671319771, 10.160, 251.0
22.679675405, 10.160, 245.0
22.688031040, 10.160, 272.0
22.696386674, 10.160, 222.0
22.704742309, 10.160, 252.0
22.713097943, 10.160, 248.0
22.721453578, 10.160, 211.0
22.729809212, 10.160, 223.0
22.738164847, 10.160, 225.0
22.746520481, 10.160, 213.0
22.754876116, 10.160, 200.0
22.763231750, 10.160, 186.0
22.771587385, 10.160, 184.0
22.779943019, 10.160, 190.0
22.788298654, 10.160, 167.0
22.796654289, 10.160, 178.0
22.805009923, 10.160, 151.0
22.813365558, 10.160, 147.0
22.821721192, 10.160, 146.0
22.830076827, 10.160, 148.0
22.838432461, 10.160, 161.0
22.846788096, 10.160, 143.0
22.855143730, 10.160, 122.0
22.863499365, 10.160, 128.0
22.871854999, 10.160, 138.0
22.880210634, 10.160, 130.0
22.888566268, 10.160, 136.0
22.896921903, 10.160, 120.0
22.905277537, 10.160, 112.0
22.913633172, 10.160, 127.0
22.921988807, 10.160, 127.0
22.930344441, 10.160, 112.0
22.938700076, 10.160, 102.0
22.947055710, 10.160, 110.0
22.955411345, 10.160, 110.0
22.963766979, 10.160, 119.0
22.972122614, 10.160, 87.0
22.980478248, 10.160, 91.0
22.988833883, 10.160, 103.0
22.997189517, 10.160, 99.0
23.005545152, 10.160, 81.0
23.013900786, 10.160, 82.0
23.022256421, 10.160, 112.0
23.030612055, 10.160, 112.0
23.038967690, 10.160, 97.0
23.047323325, 10.160, 87.0
23.055678959, 10.160, 113.0
23.064034594, 10.160, 100.0
23.072390228, 10.160, 101.0
23.080745863, 10.160, 99.0
23.089101497, 10.160, 102.0
23.097457132, 10.160, 102.0
23.105812766, 10.160, 97.0
23.114168401, 10.160, 75.0
23.122524035, 10.160, 78.0
23.130879670, 10.160, 80.0
23.139235304, 10.160, 88.0
23.147590939, 10.160, 76.0
23.155946573, 10.160, 80.0
23.164302208, 10.160, 90.0
23.172657842, 10.160, 69.0
23.181013477, 10.160, 77.0
23.189369112, 10.160, 82.0
23.197724746, 10.160, 89.0
23.206080381, 10.160, 64.0
23.214436015, 10.160, 75.0
23.222791650, 10.160, 77.0
23.231147284, 10.160, 75.0
23.239502919, 10.160, 65.0
23.247858553, 10.160, 76.0
23.256214188, 10.160, 89.0
23.264569822, 10.160, 50.0
23.272925457, 10.160, 74.0
23.281281091, 10.160, 68.0
23.289636726, 10.160, 80.0
23.297992360, 10.160, 73.0
23.306347995, 10.160, 66.0
23.314703630, 10.160, 89.0
23.323059264, 10.160, 89.0
23.331414899, 10.160, 78.0
23.339770533, 10.160, 63.0
